area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9
69598.5,1308.3300757408142,0.6238952990035267,0.9136239227603589,0.6756611136999068,0.5109461060281035,0.7543779491501098,2.6106883810750445,3.3227723403895135,4.661235325061832,-10.740490762369905,6.35643965322181,8.653056756876552,191.64346785225717,35.81667941245407,105.25451721386229,43.14015138056804,80.4435847013224,31.865202206477843,28.562414500683996,53.798447479600476,152.5669744642043,31.011638413852356,195.84887995896034,29.633615508256046,174.72110575730272,0.6873023315580237,0.539430788840954,0.9806512344280318,0.013209644322845417,0.030694254445964433,0.03599521203830369,0.15178978568171456,0.30456281349749204,0.21473153214774282,0.09342225262197902,0.04893410852713178,0.05149908800729594,0.05516130870953032
116574.5,1471.1828882694244,0.2629066086822354,0.9745402106671125,0.7724667355810009,0.6768307721384185,0.7939196170109267,4.73371398452614,4.211244376809317,6.665162966080121,-11.841938074456642,-9.050108331882791,-11.781303696213907,174.63034780457426,33.414694533600596,63.371819042663006,39.45229364269727,65.42560633333618,37.52110668782105,129.67098045572038,78.34802563112864,171.62104059852757,37.84731507253913,174.63034780457426,33.414694533600596,85.7975899023577,0.7248621035511771,0.44052064448926453,0.9858421361594074,0.006457887238634716,0.02294810656793578,0.015057029030634442,0.131333122904599,0.26456863531278524,0.2366043626995163,0.07978945752041017,0.07026897910783904,0.1328857457281545,0.04008667388949079
89440.5,1177.7026592493057,0.34499544629485857,0.9799980277430806,0.7761910960687322,0.8103502510999439,0.7948532332022883,4.007339221871048,4.232468197577144,6.668023799082595,-11.773819641169684,-8.757326238004286,-11.874125598950936,175.18702476766418,37.137967926881224,197.22992351816444,31.05034280335992,94.23913913468807,42.10690168427003,36.3900795944684,1.9102316973374787,136.82846058072835,35.93274599296478,197.23301391791543,31.04479865081901,155.70624663788917,0.6862356016110368,0.408114658995056,0.9907298590886631,0.007959446840677665,0.024245186535639646,0.019554004179821245,0.14414825025568057,0.26727511227711326,0.23110187202632398,0.09061096536084308,0.06622126372893415,0.10437324914402597,0.04451064965094046
75713.0,1183.0336133241653,0.281911194949753,0.9513237086458843,0.7440934821919962,0.6798078105912685,0.7930706169089106,4.502184218394613,7.5801793071603285,6.4049210462153665,11.98794562165053,-8.656714448429861,-11.98780317192184,184.98545344841156,32.37776381325415,66.33942390933655,39.44803155243051,66.28916026128702,35.98974199942873,89.88499173640442,88.32774891035561,172.828694351898,35.11547002097711,184.98545344841156,32.37776381325415,134.05306024218476,0.6942804121967869,0.5152694819434618,0.9790474252457458,0.015228626144442405,0.031388546394186624,0.0350743723602403,0.1532306723681104,0.2900390881187859,0.1958996825729951,0.09387706917810015,0.05944542091870196,0.06840420787533776,0.0574123140690994
66823.0,1009.9209144115448,0.37992053525859976,0.9775446911846456,0.7705248835385822,0.8233056601033237,0.7952302913193812,3.8373161665680207,4.486613314206453,6.804362148767759,-11.882607200979141,-8.795855348567065,11.93100155899524,231.2153093687747,16.163599696214845,120.08224065649809,30.278603814708838,103.68361430737669,27.655709432234495,41.94915707786995,70.42101095476346,143.44115898076294,26.375840767128043,231.2153093687747,16.163599696214845,141.59863954870167,0.7139902849954385,0.5388224584519338,0.9881002241238626,0.010123985371510123,0.027443284869027442,0.02641750661552642,0.13813813813813813,0.313025897184313,0.2297891951357298,0.09307822674159308,0.05362292986055362,0.060387119793060384,0.047973716290547974
46523.5,1029.1929926872253,0.5886387929295661,0.9175146925413166,0.6883803858901515,0.5519358481762809,0.7688831650597595,2.9816951450301183,3.559903439833987,4.409888742633336,8.407178450358794,5.902774214087277,-9.020395320505186,184.4109370343565,45.66441771332115,178.47549916982416,42.62605433168331,77.57516284218144,34.751416208837064,28.743156371067307,5.037365014910233,152.13510579420154,28.142565463710383,186.56854272212524,42.32867886705852,255.23075060532688,0.7976935432350367,0.5237522845795312,0.9839020470262811,0.0023840946826173956,0.009898250244795436,0.005108774319894419,0.09072331729745839,0.3099535952999276,0.30582400272467963,0.07297032653582528,0.058814764357784495,0.12882625910000425,0.01549661543701307
46024.0,1006.465070605278,0.5894433674876816,0.9109965261626468,0.6836601307189543,0.5709483345591932,0.7677074237017443,2.9778899437768325,3.5433502426817465,4.363815442493978,8.333083881419364,5.853252689365378,-8.894235527707743,153.08663840409736,39.647197382096294,176.6048978889152,40.83629832368718,78.50885536594289,34.99153268827601,37.322171770427595,2.7222440751651082,145.39850222729132,28.294230577129586,176.66689621037682,40.631233469845846,249.43539288993838,0.7801388302544632,0.48953337608169845,0.9823164631612662,0.00165701865759969,0.010415545847769481,0.005745765994533991,0.09494501710817965,0.30827002948202026,0.3100131270309238,0.06884159332027803,0.05778045578772945,0.12793475220039166,0.014396694570573932
62016.0,937.3767603635788,0.33829145259143983,0.9938302270796943,0.777786138911882,0.8869216385280283,0.7971896232192471,4.014429268632891,5.48597034076252,8.541706843369717,11.999883976286386,10.539456797647244,-11.99996647742293,155.96244733174194,22.375241582732407,199.31443951360964,21.82847702275398,74.76781108316378,22.24391548982691,40.50372482737628,2.499433230032177,159.27667857543375,25.19265417276012,199.34710584918054,21.691310390415556,179.50951212573784,0.7495608315661985,0.44373144035768625,0.9881072160814016,0.004982457264614941,0.022028548999503357,0.011438824716833015,0.11988336884602445,0.23761995546227913,0.27198449190150437,0.08862686041109277,0.07159678943911309,0.13475063682532562,0.03708806613370929
58528.5,949.192992568016,0.15816003576483048,0.9810259719579957,0.776816999362922,0.8163346130138897,0.7942180941795597,5.581469180313279,4.023345105617651,6.657261443933661,-11.793130596323508,-9.450768869542893,11.74488331095734,171.5438474458375,26.310699906060776,200.5011451741513,24.978217839762937,88.50993332541609,28.416924016663383,37.876439950460615,1.0657841723957318,143.7444140949731,26.188068200561116,200.50223096890215,24.97332898832607,178.45322896281797,0.8345827163112103,0.5370285127156463,0.9891923323295699,0.004444972261337224,0.021817688275113246,0.005547732555180428,0.10745974924927472,0.1851280050218007,0.2594879799127971,0.07634494341991416,0.0847428871961047,0.2200770235651392,0.03494901854333848
61479.0,988.607207775116,0.2766973479397926,0.9710251368191618,0.7542695195563626,0.7904767737871026,0.795221835275653,4.210158627975938,4.5248874533976755,7.054262305912458,-11.954482421223338,-9.319144185265575,-11.962097443768775,122.60948427632323,43.65485785077933,28.71636005362363,24.84972943531339,21.988677660588245,26.153239595154037,9.200038764072167,34.419312721715066,215.6100172823155,27.615466764256954,122.6095165797167,43.654954336054175,64.95254736842108,0.8451070405539373,0.56463959466381,0.9714357871385005,0.004845509020722627,0.019769676804548317,0.007639752556006008,0.10920162163035227,0.1819327120313989,0.23605704779287065,0.05882447951157269,0.08507098670715359,0.26676142328751634,0.029896790657858607
70547.0,1295.0579960346222,0.6696548038836582,0.9001786397856323,0.6502746847577612,0.5285790898949607,0.7478102273405229,2.571776536109856,3.198777441541374,3.9412436415388004,7.511994072461532,5.240358144869007,-8.741082738092153,221.86108611282975,36.30645584472103,194.97145508746274,34.20176500864806,105.02508577535295,32.1577544568189,23.942544575060463,7.268044662401237,137.97020361100175,28.847330122913775,226.19939254176276,27.90809883563912,261.48609510086453,0.7403931813771389,0.48528677724364244,0.9866538870377074,0.008408796895213453,0.028207435738792957,0.018251870183924854,0.13171438213622813,0.23704932785870972,0.24775015467686595,0.09062658192249283,0.07262781933742055,0.11635918780583834,0.04900444344451319
126119.5,1405.2417620420456,0.3080945303020843,0.9785314986441559,0.7453871158392436,0.8025830959017282,0.7960146128795955,4.2675797064182275,4.390667135762511,7.055134946139355,11.941202424124318,9.193689027764105,-11.965653958087216,160.6877179693541,42.02640544291675,184.94979406334326,37.42340603069795,78.51185122062839,33.4813021116149,36.64124414145718,3.6460625476928294,149.88141678107593,29.46664857782478,185.14301945746342,36.82936960034671,148.89512253839854,0.6748846501694906,0.3885838021953148,0.989911510683527,0.008655651817134562,0.02630623806593129,0.019946661616878917,0.1382773911534031,0.2782511953794442,0.23345010967507773,0.09220596821789834,0.06405340150546797,0.08871845855228898,0.05013492401647493
110320.0,1347.2001340389252,0.41106409984271247,0.982609276536997,0.772635589421784,0.763835576846908,0.7943394090286693,3.658356114395908,4.5512075660800315,6.763771012970991,-11.86646282007283,-8.6171185633708,-11.951254998595225,196.32074689170793,27.09598972865937,206.65750633379315,21.084448581121077,100.51017464138559,34.592898680144756,32.75031781666712,2.2185677731991804,133.2957182656677,30.80392985324699,206.93827594601174,21.266681439415247,187.4984666852523,0.6802683162619396,0.3805203990420139,0.9895843777115733,0.00870051301470522,0.029608792476986466,0.020466491754798807,0.1315355278461497,0.25501068404966054,0.2433258499905331,0.1012415136187823,0.06430265162785247,0.09277541857131265,0.053032557049218755
96013.5,1332.2711993455887,0.43384657341325983,0.9647271010007636,0.7535612535612536,0.6797620051880119,0.7888418435530771,3.6284624119755744,3.799691216791577,5.801308086837695,11.275388708037207,7.768719604346063,10.591057770114515,169.04462825317293,44.271190488736714,186.34077310089236,40.143608079800686,93.5842978115489,39.144621653646574,35.929895028882584,2.8897726968074826,131.45760781796724,32.500695723475424,186.4471417627694,40.0597464215421,180.41627952778708,0.6793012105417361,0.4387077946611712,0.9888600375472366,0.013343961572703369,0.0329095840493592,0.02920350317811963,0.13560322159879087,0.26858734135282303,0.22148491687198493,0.09989854862419512,0.060166877161017825,0.07773452866518976,0.061067516925816266
120556.0,1372.7392389774323,0.17271916966439868,0.9774361718515636,0.7430719921104536,0.8039380757457245,0.7971502771231412,5.498555118165663,4.946235376573599,7.8882099957490235,-11.998283357551616,10.77177693666239,11.998713093713148,187.3740208500136,23.788208636094218,75.83341449926125,36.4200617242895,75.04423405502224,35.792229212870176,93.70405526986983,87.67959386449743,160.68167823625063,39.47461365489368,187.3740208500136,23.788208636094218,89.97445309603262,0.6650695871099609,0.43705729279663746,0.986981924068648,0.011316456323100924,0.0302762668075377,0.028807025942831674,0.14884730625417866,0.2800472138075625,0.2167212817063004,0.09401490701686326,0.06042046702049508,0.07439476355952489,0.05515431156160494
50249.0,1177.6610301733017,0.6780049366961863,0.8685258964143426,0.6393653298045603,0.4552989818520824,0.7224385011587603,2.5217032845436136,2.9418413817587448,3.5424087765852246,6.789198660719416,4.804879733835791,-7.620681420993548,135.54496927198235,36.649080269544704,50.727860069335016,39.67413259405983,34.994189253072804,30.677341808923153,13.254707689883391,32.96644157903825,195.96121572644185,38.14147703745763,139.635183580208,31.367061312125998,91.38657197273102,0.7581253363833079,0.5456979090105127,0.9745011044388825,0.0085486920895052,0.023971793255594075,0.019185313583359596,0.13163803971005358,0.27574456350456983,0.22612669398046012,0.07697762369996848,0.06805468011345729,0.1325047273873306,0.03724787267570123
50207.5,1040.0802956819534,0.2523613487252255,0.9502157538135433,0.7661173418783856,0.5832365380907021,0.7892423761563341,5.077040885278388,4.629386993033974,5.791136349051376,11.376804363529034,-8.393912124282364,-10.981282342792285,144.8035009472687,39.655208127476584,164.7433691190401,37.55746485697549,61.684835806757185,27.567829353497103,36.00862409220082,3.0465459202772562,163.1645287338175,23.275624235071543,164.96943084938428,37.08591812300514,138.0894880615136,0.8277681497024798,0.5707913899535462,0.9882191038067852,0.0031575623618566467,0.014958951689295863,0.00556520366277234,0.10246289864224818,0.25805178402273443,0.29856725607830753,0.07449873697505525,0.06516419324281654,0.1529049573729081,0.024668455952005054
50177.0,1027.9797891378403,0.14288839004002174,0.9528122745053359,0.7656519417105364,0.5966853893120484,0.7897656731591357,4.8902498593444035,4.77436094465689,5.841084296364907,11.168906911547994,-8.348437672310025,-11.290353766499537,152.97268633724374,40.01548689639011,50.85243117272979,34.75898013404555,41.01589840818422,27.77780399793496,10.812438282576924,37.13752698260517,191.0399138918513,27.126114573156446,152.97268633724374,40.01548689639011,79.17948848756927,0.8323806480970244,0.5677525224996003,0.9809578494192829,0.0030019354583876445,0.01696488525496702,0.005608879409092705,0.10496899316664692,0.23474345301576016,0.26659951811036064,0.06406762254611525,0.07735908677963424,0.19947071137970535,0.027214914879330095
69375.5,1027.6782747507095,0.35565231022835814,0.9837984628038231,0.7659368927751281,0.8254706551245137,0.7919229039180664,3.9467331657306026,3.838976287607962,6.146545287300539,-11.33317973053374,-8.719462074458882,-11.138168206478401,163.0741965973535,24.7077680327546,176.68807641633728,25.568619923729766,73.0562238643524,25.508383444544158,33.86098699662027,1.289205033624616,151.30030933150024,24.304620201039533,176.70845506100704,25.552666115405117,115.5912350401594,0.8081797269255279,0.5692797912194215,0.9912398949326575,0.004253308128544423,0.01974852494701266,0.009394512230050982,0.11253365412155582,0.266153978346795,0.27851291745431633,0.09308586813312711,0.06653491436100131,0.11542647648507762,0.03435584579251876
12175.5,415.4041084051132,0.34611913595429755,0.9893150239700983,0.7736370568051849,0.8866558710778162,0.7968878221630843,3.9692132535933755,5.082397420239562,7.965183903248518,11.999561825530364,10.571269192433405,-11.99866354612353,208.12755969243221,38.869261679568204,116.94787535410765,49.96386102451023,88.15613112100364,42.664580585175216,7.675596924322137,8.522077370526617,150.09672197490895,41.080499013644356,208.12755969243221,38.869261679568204,242.61057142857143,0.6590229776027348,0.5544693466527711,0.9788134748790868,0.006960744637798462,0.014407122622420073,0.02177256171590449,0.1405908539053015,0.45074868474301905,0.23812221772561715,0.05827600161877782,0.024362606232294616,0.02104411169566977,0.023715095103197085
12772.5,427.4041076898575,0.3432588466933905,0.9892344034387949,0.7738095238095238,0.8786347828618276,0.7971042476340148,4.023057575341155,5.559872577333068,8.862456769535733,11.999972532587778,10.963660238993443,11.999975786409326,215.15997839172712,33.98599187201645,127.91665380459948,51.329642612130755,89.19624942120697,36.41187737316904,9.455162833770643,8.216638850877116,151.2426300354993,34.78339160831152,215.15997839172712,33.98599187201645,261.92604748603355,0.644923084625399,0.5430623187705834,0.9793152782001552,0.008180274733755209,0.019756135206050317,0.03032875443741318,0.14431239388794567,0.41148325358851673,0.22789010649791636,0.07045840407470289,0.030637444050007717,0.024154962185522457,0.03279827133816947
11822.0,408.4751762151718,0.4394324863918621,0.9914458235491446,0.7630050342067898,0.8903678738305172,0.7955186123358422,3.5249761299309017,5.928886993848165,8.470817300912808,11.999920422355947,10.313393893663735,-11.999952533766338,188.59606568308743,53.29202305337983,86.55872301408685,46.285309826979585,67.43102442277235,37.69021958752199,6.8016170709344,19.629777195812945,167.9644911227807,35.34533060910817,188.59606568308743,53.29202305337983,166.85578796933865,0.7051743935147425,0.606266147628545,0.9787482730382532,0.00658497957822789,0.014253563390847712,0.024506126531632907,0.13470034175210469,0.4320246728348754,0.23797616070684338,0.06609985829790781,0.028507126781695424,0.02592314745353005,0.02942402267233475
11455.0,402.3330398797989,0.25242391223841554,0.9904885430177259,0.7760840108401084,0.889269833973507,0.7977653289570328,4.589411479358438,5.362202996434935,8.94758878744438,-11.999965917560282,-11.173526633585817,11.999996580920534,211.97394444922176,39.9565796507692,138.80841000945912,50.28829358859495,93.99045489723966,40.35455335925089,11.58827070255396,5.392279095457502,144.96414137071116,36.7746295826352,211.97394444922176,39.9565796507692,221.51499555216674,0.7026146778034652,0.626681396798852,0.982550804424427,0.004643563505030527,0.015134577349729126,0.023217817525152635,0.14429443632298564,0.45197351448963796,0.23467194083756127,0.0605383093989165,0.019692148937999827,0.020552068105598075,0.025281623527388424
91206.0,1575.165643811226,0.6305603501241428,0.8805367831627727,0.6656594850236469,0.4619349390124046,0.7441176490551564,2.6902378556347983,3.1480344209396574,3.9319893516746327,7.533863224945075,5.334307908986771,7.774792764350009,174.5342125881431,20.68582911348674,76.17743971445982,40.36761121618356,53.223502655175416,20.753388304836804,9.713534865500131,24.224172732761065,179.1828806476887,25.149078993844878,176.81450770436146,17.56914299586187,118.88815273844482,0.6719746820956628,0.5177098533134091,0.9798424481671013,0.012633846957430138,0.030218943153129625,0.03428876120832245,0.15376077304779315,0.31405066597022724,0.20577609471576566,0.08802341777661704,0.049969530773918344,0.056433359449812835,0.054844606946983544
64827.0,981.2346246242523,0.29005926893269723,0.987087933003426,0.7735180412371134,0.846096812446361,0.7954932948073702,4.180114210837094,4.255833323184386,6.874380235584857,-11.89136337151556,-9.14345074542388,11.91128873296415,175.5283814019064,25.172838932646226,198.46622429276366,22.20889957181502,104.86604652588348,37.61130865859234,37.360085205504646,1.1552096881430276,122.91641891684802,34.325703232766415,198.50681950531768,22.153093044792957,162.7398809950534,0.7762589875621406,0.5306382955122358,0.9903418287443869,0.008597174119594202,0.029285561038403775,0.01910993962055966,0.12880436448340332,0.23745670763478102,0.2431421828546909,0.09686762497318172,0.06880804241885555,0.11410794740552303,0.05382045545100683
124666.5,1621.4671598672867,0.39561288348039464,0.9632000432667978,0.7638176638176638,0.5958587435835034,0.7908947397392909,4.103253177207819,4.195854116155447,5.9448720485448785,-10.972440794575018,-7.996459668904865,-11.97909074208275,237.3122009187775,19.178481953218917,193.7237446564155,30.06008931763335,89.60646493970522,26.93584400869813,21.23763000063804,3.016399081524968,159.16362534294646,25.87180897742631,237.3122009187775,19.178481953218917,212.44829440764903,0.8105586819211621,0.3757848347762421,0.988577003925468,0.006571811395393351,0.029461494289542527,0.004817201556817457,0.10751770560837108,0.11851591909653544,0.2547055445670899,0.0629266892107446,0.09688636508645442,0.2713025585401646,0.04729471064888662
79924.5,1174.3889515399933,0.31863519211809327,0.9631952855257687,0.7756873744383086,0.7282254933584804,0.7936032393516826,3.8291628076699515,5.86829040249678,6.62791808019334,11.970623426294832,-8.549941257663532,-11.953448734065713,154.601317752362,34.784007514527985,177.90979612133268,29.697567546153238,60.34167081054202,22.43600255913371,36.24584783689706,3.303385905897311,170.23012182993534,19.101225164105095,177.97834410740924,29.610273182029403,145.91726549053357,0.8155457418092529,0.5659385389519589,0.9887353965515626,0.0033316757831924415,0.01810044753853804,0.0057309796121332674,0.10829189457981105,0.24526355047240178,0.2888115365489806,0.08437344604674292,0.07082297364495276,0.1446046742913973,0.030668821481849826
42276.5,824.9675970077515,0.34852686286162177,0.9769943612497689,0.7527196652719665,0.7806117933059522,0.7905700319509111,3.8346511321481387,3.795710090753763,5.949190090755768,-10.829321227676934,-7.91993654683692,11.152182093580954,152.74067733008116,33.70774545271197,192.11935362821896,27.6612422386713,73.97720343355692,31.899386335470627,40.08321215816877,3.2932020123194343,158.42323748768703,29.989960426021906,192.19058117172474,27.40372935231104,120.56540769389932,0.8373061357543733,0.6589011970509105,0.9907571463746808,0.007763028284628735,0.025798583423237487,0.01653454664852948,0.11954125428021953,0.2589708710539894,0.25184108072611283,0.0905295745579061,0.06728739621933487,0.11417045827665463,0.047563206529386934
10247.5,409.80612909793854,0.25818724492165196,0.9557451967916434,0.7550471559092249,0.7667802038890303,0.7852469494216922,4.28486184739421,3.6263684615356753,5.461544716300871,-10.14397893734625,-8.110466562621987,-10.155865814746615,186.99453499520612,16.81383797669899,202.7255033557047,13.453813311762032,81.38120805369128,26.83216955070084,33.872387344199424,0.8365538790955783,153.68082454458295,28.022338139325896,202.7255033557047,13.453813311762032,317.1206691351494,0.853633513992032,0.651797093631266,0.9795258501982734,0.002588686481303931,0.012176414189837009,0.004602109300095877,0.10661553211888783,0.2584851390220518,0.29041227229146693,0.08274209012464045,0.07104506232023011,0.14880153403643337,0.022531160115052733
